,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
126,"Carlton North, Melbourne",-37.7888,144.972,Fina's 2,-37.797053999999996,144.97845,Vietnamese Restaurant
127,"Carlton North, Melbourne",-37.7888,144.972,Le Miel et la lune,-37.79701351485382,144.9662078993364,Café
128,"Carlton North, Melbourne",-37.7888,144.972,Milk the Cow,-37.797781,144.967295,Cheese Shop
129,"Carlton North, Melbourne",-37.7888,144.972,Yo-Chi,-37.79865931362405,144.96784897464883,Frozen Yogurt Shop
130,"Carlton North, Melbourne",-37.7888,144.972,Cinema Nova,-37.797993,144.96793,Indie Movie Theater
131,"Carlton North, Melbourne",-37.7888,144.972,D.O.C. Pizza & Mozzarella Bar,-37.798953999999995,144.96849,Pizza Place
132,"Carlton North, Melbourne",-37.7888,144.972,The Vertue of the Coffee Drink,-37.79764825840715,144.96836521568412,Coffee Shop
133,"Carlton North, Melbourne",-37.7888,144.972,Transformer,-37.795943937577185,144.97930799067282,Vegetarian / Vegan Restaurant
134,"Carlton North, Melbourne",-37.7888,144.972,King & Godfree,-37.798573952270964,144.96725879458148,Deli / Bodega
135,"Carlton North, Melbourne",-37.7888,144.972,Fitzroy Nursery,-37.795476962508566,144.97920466969825,Garden Center
136,"Carlton North, Melbourne",-37.7888,144.972,Nomada,-37.79463,144.97933999999998,Tapas Restaurant
137,"Carlton North, Melbourne",-37.7888,144.972,Baker D. Chirico,-37.79878836333732,144.96849936913677,Bakery
138,"Carlton North, Melbourne",-37.7888,144.972,Naked For Satan,-37.79892237189463,144.97816885362337,Bar
139,"Carlton North, Melbourne",-37.7888,144.972,Blackhearts and Sparrows,-37.783144482712224,144.98274770371572,Wine Shop
140,"Carlton North, Melbourne",-37.7888,144.972,Rice Queen,-37.79560994132025,144.97890442411617,Asian Restaurant
141,"Carlton North, Melbourne",-37.7888,144.972,Heartattack and Vine,-37.797634,144.96729,Café
142,"Carlton North, Melbourne",-37.7888,144.972,Gewürzhaus,-37.79905,144.96748,Gourmet Shop
143,"Carlton North, Melbourne",-37.7888,144.972,Babka Bakery Cafe,-37.796546202118,144.97879038546418,Café
144,"Carlton North, Melbourne",-37.7888,144.972,The Cruelty Free Shop,-37.79566,144.97871,Convenience Store
145,"Carlton North, Melbourne",-37.7888,144.972,McCoppins Wine Shop,-37.7985119145192,144.98045193669736,Wine Shop
146,"Carlton North, Melbourne",-37.7888,144.972,Houndstooth,-37.798051104073316,144.97601905458953,Bar
147,"Carlton North, Melbourne",-37.7888,144.972,North Fitzroy Social,-37.78464,144.98246,Sandwich Place
148,"Carlton North, Melbourne",-37.7888,144.972,Vincent The Dog,-37.797687720891474,144.96896201500968,Café
149,"Carlton North, Melbourne",-37.7888,144.972,Campos Coffee,-37.797214000000004,144.969731,Coffee Shop
150,"Carlton North, Melbourne",-37.7888,144.972,Min Lokal,-37.796773552319976,144.98233373680765,Café
151,"Carlton North, Melbourne",-37.7888,144.972,The Evelyn Hotel,-37.796662466973075,144.97866064730263,Bar
